device_id,heartbeat_ts,mv_in,ma_in
6,2025-06-01 20:24:18.806000 UTC,28000,5099
6,2025-06-01 20:24:48.597000 UTC,28000,5199
6,2025-06-01 20:25:18.675000 UTC,28000,5199
6,2025-06-01 20:25:48.698000 UTC,28000,5099
6,2025-06-01 20:26:18.715000 UTC,28000,5099
6,2025-06-01 20:26:48.679000 UTC,28000,5099
6,2025-06-01 20:27:18.600000 UTC,28000,5099
6,2025-06-01 20:27:48.708000 UTC,28000,5000
6,2025-06-01 20:28:18.752000 UTC,28000,5000
6,2025-06-01 20:28:48.684000 UTC,28000,5000
6,2025-06-01 20:29:18.799000 UTC,28000,5000
6,2025-06-01 20:29:48.932000 UTC,28000,5000
6,2025-06-01 20:30:19.139000 UTC,28000,5000
6,2025-06-01 20:30:48.904000 UTC,28000,4900
6,2025-06-01 20:31:18.907000 UTC,28000,5000
6,2025-06-01 20:31:48.950000 UTC,28000,4900
6,2025-06-01 20:32:19.035000 UTC,28000,4900
6,2025-06-01 20:32:48.956000 UTC,28000,4900
6,2025-06-01 20:33:19.055000 UTC,28000,4900
6,2025-06-01 20:33:49.286000 UTC,28000,4800
6,2025-06-01 20:34:19.058000 UTC,28000,4800
6,2025-06-01 20:34:49.052000 UTC,28000,4800
6,2025-06-01 20:35:19.055000 UTC,28000,4800
6,2025-06-01 20:35:49.246000 UTC,28000,4699
6,2025-06-01 20:36:19.245000 UTC,28000,4800
6,2025-06-01 20:36:49.137000 UTC,28000,4800
6,2025-06-01 20:37:19.178000 UTC,28000,4800
6,2025-06-01 20:37:49.251000 UTC,28000,4800
6,2025-06-01 20:38:19.255000 UTC,28000,4800
6,2025-06-01 20:38:49.273000 UTC,28000,4800
6,2025-06-01 20:39:19.514000 UTC,28000,4699
6,2025-06-01 20:39:49.374000 UTC,28000,4699
6,2025-06-01 20:40:19.367000 UTC,28000,4699
6,2025-06-01 20:40:49.490000 UTC,28000,4699
6,2025-06-01 20:41:33.661000 UTC,28000,4699
6,2025-06-01 20:41:48.814000 UTC,28000,4699
6,2025-06-01 20:41:51.977000 UTC,28000,4699
6,2025-06-01 20:42:21.779000 UTC,28000,4699
6,2025-06-01 20:42:51.862000 UTC,28000,4699
6,2025-06-01 20:43:21.968000 UTC,0,0
6,2025-06-01 20:43:51.871000 UTC,28000,4599
6,2025-06-01 20:44:21.897000 UTC,28000,4599
6,2025-06-01 20:44:51.979000 UTC,28000,4599
6,2025-06-01 20:45:21.968000 UTC,28000,4599
6,2025-06-01 20:45:51.956000 UTC,28000,4599
6,2025-06-01 20:46:22.110000 UTC,28000,4599
6,2025-06-01 20:46:52.094000 UTC,28000,4599
6,2025-06-01 20:47:22.432000 UTC,28000,4699
6,2025-06-01 20:47:52.087000 UTC,28000,4599
6,2025-06-01 20:48:22.212000 UTC,28000,4000
6,2025-06-01 20:48:52.191000 UTC,30000,4400
6,2025-06-01 20:49:22.428000 UTC,28000,4500
6,2025-06-01 20:49:52.643000 UTC,28000,4400
6,2025-06-01 20:50:22.231000 UTC,30000,3799
6,2025-06-01 20:50:52.244000 UTC,28000,3700
6,2025-06-01 20:51:22.319000 UTC,28000,4300
6,2025-06-01 20:51:52.319000 UTC,28000,4400
6,2025-06-01 20:52:22.309000 UTC,36000,0
6,2025-06-01 20:52:52.441000 UTC,22000,4699
6,2025-06-01 20:53:22.412000 UTC,28000,4199
6,2025-06-01 20:53:52.543000 UTC,30000,4199
6,2025-06-01 20:54:22.469000 UTC,28000,4400
6,2025-06-01 20:54:52.530000 UTC,28000,4400
6,2025-06-01 20:55:22.520000 UTC,28000,4199
6,2025-06-01 20:55:52.533000 UTC,28000,4300
6,2025-06-01 20:56:22.659000 UTC,28000,4400
6,2025-06-01 20:56:52.667000 UTC,26000,4199
6,2025-06-01 20:57:22.885000 UTC,28000,4099
6,2025-06-01 20:57:52.758000 UTC,30000,4099
6,2025-06-01 20:58:23.106000 UTC,28000,4300
6,2025-06-01 20:58:52.806000 UTC,28000,4199
6,2025-06-01 20:59:22.778000 UTC,28000,4199
6,2025-06-01 20:59:52.893000 UTC,28000,4300
6,2025-06-01 21:00:22.784000 UTC,28000,4199
6,2025-06-01 21:00:52.882000 UTC,28000,4199
6,2025-06-01 21:01:23.011000 UTC,28000,4199
6,2025-06-01 21:01:53.012000 UTC,28000,4199
6,2025-06-01 21:02:22.897000 UTC,30000,4099
6,2025-06-01 21:02:52.909000 UTC,30000,4099
6,2025-06-01 21:03:23.236000 UTC,28000,4199
6,2025-06-01 21:03:53.009000 UTC,30000,4099
6,2025-06-01 21:04:23.020000 UTC,28000,4000
6,2025-06-01 21:04:53.023000 UTC,28000,3400
6,2025-06-01 21:05:23.224000 UTC,30000,3799
6,2025-06-01 21:05:53.124000 UTC,30000,3299
6,2025-06-01 21:06:23.139000 UTC,26000,3900
6,2025-06-01 21:06:53.129000 UTC,28000,3500
6,2025-06-01 21:07:23.221000 UTC,26000,3400
6,2025-06-01 21:07:53.325000 UTC,30000,3599
6,2025-06-01 21:08:23.471000 UTC,28000,3200
6,2025-06-01 21:08:53.478000 UTC,30000,3799
6,2025-06-01 21:09:23.444000 UTC,28000,3900
6,2025-06-01 21:09:53.492000 UTC,30000,3299
6,2025-06-01 21:10:23.352000 UTC,28000,3799
6,2025-06-01 21:10:53.361000 UTC,30000,3700
6,2025-06-01 21:11:23.563000 UTC,28000,3900
6,2025-06-01 21:11:53.480000 UTC,30000,3500
6,2025-06-01 21:12:23.699000 UTC,28000,3799
6,2025-06-01 21:12:53.542000 UTC,28000,3599
6,2025-06-01 21:13:23.556000 UTC,28000,3799
6,2025-06-01 21:13:53.672000 UTC,30000,3700
6,2025-06-01 21:14:23.579000 UTC,28000,3700
6,2025-06-01 21:14:53.692000 UTC,28000,3700
6,2025-06-01 21:15:23.995000 UTC,30000,3700
6,2025-06-01 21:15:53.678000 UTC,30000,3700
6,2025-06-01 21:16:23.908000 UTC,30000,3700
6,2025-06-01 21:16:53.783000 UTC,30000,3700
6,2025-06-01 21:17:24.479000 UTC,30000,3700
6,2025-06-01 21:17:53.806000 UTC,28000,3599
6,2025-06-01 21:18:23.994000 UTC,28000,3599
6,2025-06-01 21:18:53.911000 UTC,28000,3200
6,2025-06-01 21:19:24.237000 UTC,28000,3000
6,2025-06-01 21:19:53.921000 UTC,30000,3299
6,2025-06-01 21:20:23.947000 UTC,30000,3299
6,2025-06-01 21:20:54.002000 UTC,28000,3299
6,2025-06-01 21:21:24.126000 UTC,30000,3299
6,2025-06-01 21:21:54.024000 UTC,30000,3299
6,2025-06-01 21:22:24.259000 UTC,28000,3200
6,2025-06-01 21:22:54.068000 UTC,28000,3099
6,2025-06-01 21:23:24.177000 UTC,28000,3000
6,2025-06-01 21:23:54.156000 UTC,30000,2799
6,2025-06-01 21:24:24.160000 UTC,30000,2799
6,2025-06-01 21:24:54.349000 UTC,28000,2799
6,2025-06-01 21:25:24.480000 UTC,30000,2700
6,2025-06-01 21:25:54.430000 UTC,28000,2700
6,2025-06-01 21:26:24.472000 UTC,28000,2700
6,2025-06-01 21:26:54.373000 UTC,30000,2599
6,2025-06-01 21:27:24.485000 UTC,30000,2700
6,2025-06-01 21:27:54.523000 UTC,30000,2599
6,2025-06-01 21:28:24.374000 UTC,28000,2400
6,2025-06-01 21:28:54.648000 UTC,28000,2299
6,2025-06-01 21:29:24.515000 UTC,30000,2500
6,2025-06-01 21:29:54.495000 UTC,30000,1899
6,2025-06-01 21:30:24.601000 UTC,30000,2299
6,2025-06-01 21:30:54.608000 UTC,30000,2500
6,2025-06-01 21:31:24.628000 UTC,30000,2500
6,2025-06-01 21:31:54.800000 UTC,30000,2799
6,2025-06-01 21:32:24.735000 UTC,30000,2700
6,2025-06-01 21:32:54.837000 UTC,30000,2900
6,2025-06-01 21:33:24.708000 UTC,30000,2700
6,2025-06-01 21:33:54.961000 UTC,30000,3099
6,2025-06-01 21:34:24.935000 UTC,30000,2799
6,2025-06-01 21:34:54.834000 UTC,30000,2799
6,2025-06-01 21:35:24.964000 UTC,28000,2700
6,2025-06-01 21:35:54.853000 UTC,30000,2700
6,2025-06-01 21:36:24.847000 UTC,30000,2900
6,2025-06-01 21:36:55.152000 UTC,30000,2799
6,2025-06-01 21:37:25.160000 UTC,30000,2599
6,2025-06-01 21:37:54.973000 UTC,30000,2200
6,2025-06-01 21:38:25.063000 UTC,28000,1200
6,2025-06-01 21:38:55.207000 UTC,28000,1600
6,2025-06-01 21:39:25.085000 UTC,28000,1200
6,2025-06-01 21:39:55.427000 UTC,30000,1600
6,2025-06-01 21:40:25.282000 UTC,30000,1700
6,2025-06-01 21:40:55.388000 UTC,30000,2200
6,2025-06-01 21:41:27.436000 UTC,30000,1399
6,2025-06-01 21:41:27.932000 UTC,30000,1399
6,2025-06-01 21:41:55.273000 UTC,30000,1299
6,2025-06-01 21:42:25.194000 UTC,30000,2400
6,2025-06-01 21:42:55.263000 UTC,30000,2200
6,2025-06-01 21:43:25.277000 UTC,30000,2099
6,2025-06-01 21:43:55.388000 UTC,30000,2200
6,2025-06-01 21:44:25.312000 UTC,30000,2400
6,2025-06-01 21:44:55.379000 UTC,28000,2299
6,2025-06-01 21:45:25.404000 UTC,28000,1500
6,2025-06-01 21:45:55.534000 UTC,30000,2400
6,2025-06-01 21:46:25.392000 UTC,30000,2400
6,2025-06-01 21:46:55.605000 UTC,30000,2599
6,2025-06-01 21:47:25.520000 UTC,30000,2599
6,2025-06-01 21:47:55.654000 UTC,28000,2599
6,2025-06-01 21:48:25.651000 UTC,30000,2599
6,2025-06-01 21:48:55.605000 UTC,30000,2400
6,2025-06-01 21:49:25.626000 UTC,30000,2099
6,2025-06-01 21:49:55.661000 UTC,30000,2599
6,2025-06-01 21:50:25.645000 UTC,30000,2599
6,2025-06-01 21:50:55.763000 UTC,30000,2700
6,2025-06-01 21:51:25.986000 UTC,30000,2599
6,2025-06-01 21:51:55.772000 UTC,30000,2700
6,2025-06-01 21:52:25.754000 UTC,30000,2599
6,2025-06-01 21:52:55.945000 UTC,36000,100
6,2025-06-01 21:53:26.079000 UTC,16000,2700
6,2025-06-01 21:53:55.966000 UTC,30000,2299
6,2025-06-01 21:54:26.118000 UTC,30000,2599
6,2025-06-01 21:54:55.977000 UTC,30000,2599
6,2025-06-01 21:55:26.080000 UTC,30000,2099
6,2025-06-01 21:55:56.181000 UTC,30000,1600
6,2025-06-01 21:56:25.986000 UTC,28000,1000
6,2025-06-01 21:56:55.998000 UTC,30000,2200
6,2025-06-01 21:57:26.069000 UTC,28000,2299
6,2025-06-01 21:57:56.073000 UTC,30000,1500
6,2025-06-01 21:58:26.222000 UTC,30000,2200
6,2025-06-01 21:58:56.183000 UTC,30000,2400
6,2025-06-01 21:59:28.698000 UTC,30000,1799
6,2025-06-01 21:59:29.277000 UTC,30000,1799
6,2025-06-01 21:59:29.681000 UTC,30000,1799
6,2025-06-01 21:59:56.403000 UTC,30000,2299
6,2025-06-01 22:00:26.214000 UTC,30000,2000
6,2025-06-01 22:00:56.521000 UTC,32000,1799
6,2025-06-01 22:01:26.310000 UTC,30000,1200
6,2025-06-01 22:01:56.429000 UTC,32000,1899
6,2025-06-01 22:02:26.553000 UTC,32000,1500
6,2025-06-01 22:02:56.862000 UTC,32000,1500
6,2025-06-01 22:03:26.614000 UTC,32000,1299
6,2025-06-01 22:03:56.461000 UTC,32000,1299
6,2025-06-01 22:04:26.468000 UTC,30000,1100
6,2025-06-01 22:04:56.669000 UTC,32000,1100
6,2025-06-01 22:05:26.525000 UTC,32000,1100
6,2025-06-01 22:05:56.909000 UTC,30000,1000
6,2025-06-01 22:06:26.787000 UTC,30000,899
6,2025-06-01 22:06:56.787000 UTC,30000,899
6,2025-06-01 22:07:26.666000 UTC,32000,899
6,2025-06-01 22:07:57.169000 UTC,30000,800
6,2025-06-01 22:08:26.989000 UTC,28000,699
6,2025-06-01 22:08:56.782000 UTC,30000,600
6,2025-06-01 22:09:26.885000 UTC,30000,699
6,2025-06-01 22:09:56.780000 UTC,30000,800
6,2025-06-01 22:10:26.821000 UTC,28000,699
6,2025-06-01 22:10:56.887000 UTC,28000,699
6,2025-06-01 22:11:27.025000 UTC,30000,600
6,2025-06-01 22:11:56.877000 UTC,30000,699
6,2025-06-01 22:12:26.876000 UTC,28000,699
6,2025-06-01 22:12:59.685000 UTC,30000,800
6,2025-06-01 22:13:00.392000 UTC,30000,800
6,2025-06-01 22:13:00.919000 UTC,30000,800
6,2025-06-01 22:13:27.126000 UTC,30000,800
6,2025-06-01 22:13:57.441000 UTC,30000,699
6,2025-06-01 22:14:27.029000 UTC,30000,800
6,2025-06-01 22:14:57.225000 UTC,30000,800
6,2025-06-01 22:15:28.564000 UTC,30000,800
6,2025-06-01 22:15:28.964000 UTC,30000,800
6,2025-06-01 22:15:58.675000 UTC,30000,800
6,2025-06-01 22:15:59.262000 UTC,30000,800
6,2025-06-01 22:16:27.217000 UTC,30000,800
6,2025-06-01 22:16:57.472000 UTC,30000,800
6,2025-06-01 22:17:27.277000 UTC,30000,800
6,2025-06-01 22:17:57.433000 UTC,30000,699
6,2025-06-01 22:18:27.230000 UTC,30000,800
6,2025-06-01 22:18:58.490000 UTC,30000,800
6,2025-06-01 22:18:58.979000 UTC,30000,800
6,2025-06-01 22:19:27.469000 UTC,30000,800
6,2025-06-01 22:19:57.599000 UTC,30000,699
6,2025-06-01 22:20:27.552000 UTC,30000,699
6,2025-06-01 22:20:57.683000 UTC,30000,699
6,2025-06-01 22:21:27.462000 UTC,28000,699
6,2025-06-01 22:21:57.464000 UTC,28000,699
6,2025-06-01 22:22:27.478000 UTC,30000,600
6,2025-06-01 22:22:57.678000 UTC,30000,699
6,2025-06-01 22:23:27.998000 UTC,30000,699
6,2025-06-01 22:23:59.212000 UTC,30000,699
6,2025-06-01 22:23:59.633000 UTC,30000,699
6,2025-06-01 22:24:27.710000 UTC,28000,699
6,2025-06-01 22:24:57.910000 UTC,30000,699
6,2025-06-01 22:25:27.934000 UTC,30000,699
6,2025-06-01 22:25:57.981000 UTC,28000,699
6,2025-06-01 22:26:27.893000 UTC,28000,699
6,2025-06-01 22:26:57.790000 UTC,30000,699
6,2025-06-01 22:27:27.803000 UTC,30000,699
6,2025-06-01 22:27:57.796000 UTC,30000,600
6,2025-06-01 22:28:30.290000 UTC,28000,600
6,2025-06-01 22:28:30.925000 UTC,28000,600
6,2025-06-01 22:28:31.452000 UTC,28000,600
6,2025-06-01 22:28:58.019000 UTC,28000,600
6,2025-06-01 22:29:27.982000 UTC,28000,500
6,2025-06-01 22:29:57.933000 UTC,30000,500
6,2025-06-01 22:30:28.038000 UTC,30000,600
6,2025-06-01 22:30:58.021000 UTC,30000,600
6,2025-06-01 22:31:28.345000 UTC,30000,600
6,2025-06-01 22:31:58.185000 UTC,30000,699
6,2025-06-01 22:32:28.272000 UTC,30000,699
6,2025-06-01 22:32:58.517000 UTC,30000,699
6,2025-06-01 22:33:28.150000 UTC,30000,699
6,2025-06-01 22:33:58.367000 UTC,30000,699
6,2025-06-01 22:34:28.492000 UTC,30000,699
6,2025-06-01 22:34:58.269000 UTC,30000,600
6,2025-06-01 22:35:28.257000 UTC,30000,699
6,2025-06-01 22:35:58.356000 UTC,30000,600
6,2025-06-01 22:36:28.470000 UTC,30000,600
6,2025-06-01 22:36:58.377000 UTC,30000,699
6,2025-06-01 22:37:28.393000 UTC,30000,600
6,2025-06-01 22:37:58.381000 UTC,30000,600
6,2025-06-01 22:38:28.358000 UTC,30000,600
6,2025-06-01 22:38:58.506000 UTC,30000,600
6,2025-06-01 22:39:28.484000 UTC,30000,600
6,2025-06-01 22:39:58.522000 UTC,30000,600
6,2025-06-01 22:40:28.716000 UTC,30000,500
6,2025-06-01 22:40:58.620000 UTC,30000,600
6,2025-06-01 22:41:28.798000 UTC,30000,600
6,2025-06-01 22:41:58.599000 UTC,30000,500
6,2025-06-01 22:42:28.593000 UTC,30000,600
6,2025-06-01 22:42:58.934000 UTC,30000,500
6,2025-06-01 22:43:28.825000 UTC,30000,600
6,2025-06-01 22:43:58.839000 UTC,30000,600
6,2025-06-01 22:44:29.041000 UTC,30000,600
6,2025-06-01 22:44:59.024000 UTC,30000,600
6,2025-06-01 22:45:29.152000 UTC,30000,600
6,2025-06-01 22:45:59.574000 UTC,28000,600
6,2025-06-01 22:46:28.967000 UTC,30000,600
6,2025-06-01 22:46:58.954000 UTC,30000,600
6,2025-06-01 22:47:29.079000 UTC,28000,600
6,2025-06-01 22:47:59.080000 UTC,30000,600
6,2025-06-01 22:48:29.169000 UTC,30000,600
6,2025-06-01 22:48:59.172000 UTC,30000,600
6,2025-06-01 22:49:31.323000 UTC,28000,600
6,2025-06-01 22:49:32.140000 UTC,28000,600
6,2025-06-01 22:49:32.754000 UTC,28000,600
6,2025-06-01 22:49:59.186000 UTC,28000,500
6,2025-06-01 22:50:29.064000 UTC,28000,500
6,2025-06-01 22:50:59.584000 UTC,28000,500
6,2025-06-01 22:51:29.250000 UTC,30000,500
6,2025-06-01 22:51:59.299000 UTC,28000,500
6,2025-06-01 22:52:29.200000 UTC,30000,500
6,2025-06-01 22:52:59.387000 UTC,30000,500
6,2025-06-01 22:53:29.507000 UTC,30000,500
6,2025-06-01 22:53:59.289000 UTC,16000,500
6,2025-06-01 22:54:29.399000 UTC,30000,500
6,2025-06-01 22:54:59.392000 UTC,28000,500
6,2025-06-01 22:55:29.480000 UTC,28000,500
6,2025-06-01 22:55:59.408000 UTC,28000,500
6,2025-06-01 22:56:29.557000 UTC,28000,500
6,2025-06-01 22:56:59.500000 UTC,30000,500
6,2025-06-01 22:57:29.519000 UTC,30000,500
6,2025-06-01 22:57:59.507000 UTC,30000,500
6,2025-06-01 22:58:29.716000 UTC,30000,500
6,2025-06-01 22:58:59.900000 UTC,30000,500
6,2025-06-01 22:59:29.758000 UTC,28000,500
6,2025-06-01 22:59:59.649000 UTC,30000,500
6,2025-06-01 23:00:29.866000 UTC,28000,500
6,2025-06-01 23:00:59.725000 UTC,30000,500
6,2025-06-01 23:01:29.774000 UTC,30000,500
6,2025-06-01 23:01:59.726000 UTC,30000,500
6,2025-06-01 23:02:29.741000 UTC,30000,500
6,2025-06-01 23:02:59.873000 UTC,30000,500
6,2025-06-01 23:03:29.863000 UTC,30000,500
6,2025-06-01 23:04:00.092000 UTC,30000,500
6,2025-06-01 23:04:29.869000 UTC,30000,500
6,2025-06-01 23:05:00.002000 UTC,30000,500
6,2025-06-01 23:05:30.180000 UTC,28000,500
6,2025-06-01 23:05:59.986000 UTC,28000,500
6,2025-06-01 23:06:29.959000 UTC,28000,500
6,2025-06-01 23:07:00.082000 UTC,28000,500
6,2025-06-01 23:07:30.073000 UTC,28000,500
6,2025-06-01 23:08:00.084000 UTC,30000,500
6,2025-06-01 23:08:30.085000 UTC,30000,500
6,2025-06-01 23:09:00.188000 UTC,30000,500
6,2025-06-01 23:09:30.190000 UTC,28000,500
6,2025-06-01 23:10:00.227000 UTC,28000,500
6,2025-06-01 23:10:30.229000 UTC,30000,500
6,2025-06-01 23:11:00.311000 UTC,30000,500
6,2025-06-01 23:11:30.455000 UTC,30000,500
6,2025-06-01 23:12:00.559000 UTC,28000,500
6,2025-06-01 23:12:30.316000 UTC,30000,400
6,2025-06-01 23:13:00.787000 UTC,28000,400
6,2025-06-01 23:13:30.543000 UTC,28000,400
6,2025-06-01 23:14:00.546000 UTC,28000,400
6,2025-06-01 23:14:30.571000 UTC,28000,400
6,2025-06-01 23:15:00.652000 UTC,28000,400
6,2025-06-01 23:15:30.554000 UTC,28000,400
6,2025-06-01 23:16:01.159000 UTC,28000,300
6,2025-06-01 23:16:30.535000 UTC,28000,300
6,2025-06-01 23:17:00.577000 UTC,28000,300
6,2025-06-01 23:17:30.749000 UTC,28000,300
6,2025-06-01 23:18:00.675000 UTC,28000,300
6,2025-06-01 23:18:30.784000 UTC,28000,300
6,2025-06-01 23:19:00.870000 UTC,28000,300
6,2025-06-01 23:19:30.766000 UTC,28000,300
6,2025-06-01 23:20:01.024000 UTC,28000,300
6,2025-06-01 23:20:30.903000 UTC,30000,300
6,2025-06-01 23:21:00.895000 UTC,0,0
6,2025-06-01 23:21:31.002000 UTC,28000,400
6,2025-06-01 23:22:00.990000 UTC,28000,400
6,2025-06-01 23:22:31.029000 UTC,28000,400
6,2025-06-01 23:23:00.994000 UTC,30000,400
6,2025-06-01 23:23:31.210000 UTC,30000,400
6,2025-06-01 23:24:01.140000 UTC,28000,400
6,2025-06-01 23:24:31.023000 UTC,30000,400
6,2025-06-01 23:25:01.025000 UTC,30000,500
6,2025-06-01 23:25:31.157000 UTC,28000,500
6,2025-06-01 23:26:01.100000 UTC,30000,500
6,2025-06-01 23:26:31.240000 UTC,30000,500
6,2025-06-01 23:27:01.234000 UTC,30000,500
6,2025-06-01 23:27:31.261000 UTC,30000,600
6,2025-06-01 23:28:01.446000 UTC,30000,500
6,2025-06-01 23:28:31.261000 UTC,30000,500
6,2025-06-01 23:29:01.344000 UTC,30000,500
6,2025-06-01 23:29:31.353000 UTC,28000,500
6,2025-06-01 23:30:01.365000 UTC,28000,500
6,2025-06-01 23:30:31.356000 UTC,30000,500
6,2025-06-01 23:31:01.462000 UTC,30000,500
6,2025-06-01 23:31:31.451000 UTC,28000,500
6,2025-06-01 23:32:01.468000 UTC,30000,500
6,2025-06-01 23:32:31.984000 UTC,28000,500
6,2025-06-01 23:33:01.672000 UTC,30000,500
6,2025-06-01 23:33:31.568000 UTC,28000,500
6,2025-06-01 23:34:01.573000 UTC,28000,500
6,2025-06-01 23:34:31.578000 UTC,30000,500
6,2025-06-01 23:35:01.716000 UTC,30000,500
6,2025-06-01 23:35:31.679000 UTC,28000,500
6,2025-06-01 23:36:01.662000 UTC,28000,500
6,2025-06-01 23:36:31.705000 UTC,28000,500
6,2025-06-01 23:37:01.922000 UTC,30000,500
6,2025-06-01 23:37:31.784000 UTC,30000,500
6,2025-06-01 23:38:01.908000 UTC,30000,500
6,2025-06-01 23:38:31.781000 UTC,30000,500
6,2025-06-01 23:39:01.919000 UTC,30000,500
6,2025-06-01 23:39:31.980000 UTC,30000,500
6,2025-06-01 23:40:01.898000 UTC,30000,500
6,2025-06-01 23:40:31.911000 UTC,28000,500
6,2025-06-01 23:41:02.129000 UTC,28000,500
6,2025-06-01 23:41:32.408000 UTC,30000,500
6,2025-06-01 23:42:02.016000 UTC,30000,500
6,2025-06-01 23:42:32.164000 UTC,30000,500
6,2025-06-01 23:43:02.131000 UTC,30000,500
6,2025-06-01 23:43:32.167000 UTC,30000,500
6,2025-06-01 23:44:02.282000 UTC,30000,500
6,2025-06-01 23:44:32.263000 UTC,28000,500
6,2025-06-01 23:45:02.292000 UTC,28000,500
6,2025-06-01 23:45:32.287000 UTC,0,0
6,2025-06-01 23:46:02.390000 UTC,30000,600
6,2025-06-01 23:46:32.272000 UTC,30000,600
6,2025-06-01 23:47:02.399000 UTC,28000,500
6,2025-06-01 23:47:32.506000 UTC,28000,500
6,2025-06-01 23:48:02.368000 UTC,28000,500
6,2025-06-01 23:48:32.366000 UTC,28000,500
6,2025-06-01 23:49:02.427000 UTC,28000,500
6,2025-06-01 23:49:32.468000 UTC,28000,500
6,2025-06-01 23:50:02.829000 UTC,28000,500
6,2025-06-01 23:50:32.592000 UTC,28000,400
6,2025-06-01 23:51:02.602000 UTC,30000,400
6,2025-06-01 23:51:32.713000 UTC,28000,400
6,2025-06-01 23:52:02.614000 UTC,28000,400
6,2025-06-01 23:52:32.635000 UTC,28000,400
6,2025-06-01 23:53:02.725000 UTC,30000,400
6,2025-06-01 23:53:32.692000 UTC,28000,300
6,2025-06-01 23:54:02.730000 UTC,28000,300
6,2025-06-01 23:54:32.853000 UTC,18000,300
6,2025-06-01 23:55:02.840000 UTC,28000,300
6,2025-06-01 23:55:33.027000 UTC,28000,300
6,2025-06-01 23:56:02.953000 UTC,26000,300
6,2025-06-01 23:56:32.850000 UTC,28000,300
6,2025-06-01 23:57:03.026000 UTC,30000,300
6,2025-06-01 23:57:32.925000 UTC,28000,300
6,2025-06-01 23:58:02.973000 UTC,30000,300
6,2025-06-01 23:58:33.351000 UTC,28000,300
6,2025-06-01 23:59:03.049000 UTC,28000,200
6,2025-06-01 23:59:33.055000 UTC,28000,200
6,2025-06-02 00:00:03.394000 UTC,28000,200
6,2025-06-02 00:00:33.073000 UTC,28000,200
6,2025-06-02 00:01:03.063000 UTC,28000,200
6,2025-06-02 00:01:33.185000 UTC,28000,200
6,2025-06-02 00:02:03.163000 UTC,28000,200
6,2025-06-02 00:02:33.364000 UTC,28000,200
6,2025-06-02 00:03:03.276000 UTC,28000,200
6,2025-06-02 00:03:33.484000 UTC,28000,200
6,2025-06-02 00:04:03.391000 UTC,28000,200
6,2025-06-02 00:04:33.288000 UTC,28000,200
6,2025-06-02 00:05:03.507000 UTC,28000,200
6,2025-06-02 00:07:03.626000 UTC,18000,9699
6,2025-06-02 00:07:34.062000 UTC,18000,12000
6,2025-06-02 00:08:03.633000 UTC,18000,12100
6,2025-06-02 00:08:33.784000 UTC,18000,12000
6,2025-06-02 00:09:03.748000 UTC,18000,12000
6,2025-06-02 00:10:33.240000 UTC,18000,0
6,2025-06-02 00:11:02.720000 UTC,18000,12000
6,2025-06-02 00:11:32.521000 UTC,18000,12000
6,2025-06-02 00:12:02.737000 UTC,18000,12000
6,2025-06-02 00:12:32.752000 UTC,18000,11600
6,2025-06-02 00:13:02.740000 UTC,18000,12000
6,2025-06-02 00:13:32.757000 UTC,18000,12000
6,2025-06-02 00:14:02.725000 UTC,18000,11000
6,2025-06-02 00:14:32.927000 UTC,18000,12000
6,2025-06-02 00:15:02.751000 UTC,18000,11899
6,2025-06-02 00:15:32.752000 UTC,18000,12000
6,2025-06-02 00:16:03.258000 UTC,18000,12000
6,2025-06-02 00:16:33.184000 UTC,18000,12000
6,2025-06-02 00:17:02.974000 UTC,18000,12000
6,2025-06-02 00:17:32.857000 UTC,18000,11500
6,2025-06-02 00:18:02.950000 UTC,18000,12000
6,2025-06-02 00:18:33.321000 UTC,18000,12100
6,2025-06-02 00:19:03.394000 UTC,18000,12000
6,2025-06-02 00:19:04.301000 UTC,18000,12000
6,2025-06-02 00:19:32.967000 UTC,18000,12000
6,2025-06-02 00:20:03.076000 UTC,18000,12000
6,2025-06-02 00:20:32.991000 UTC,18000,12000
6,2025-06-02 00:21:03.183000 UTC,18000,12000
6,2025-06-02 00:21:33.078000 UTC,18000,12000
6,2025-06-02 00:22:03.776000 UTC,18000,12100
6,2025-06-02 00:22:33.312000 UTC,18000,12000
6,2025-06-02 00:23:03.506000 UTC,18000,12100
6,2025-06-02 00:23:33.512000 UTC,18000,11100
6,2025-06-02 00:24:03.642000 UTC,18000,12000
6,2025-06-02 00:24:33.318000 UTC,18000,12100
6,2025-06-02 00:25:03.396000 UTC,18000,12100
6,2025-06-02 00:25:33.302000 UTC,18000,12100
6,2025-06-02 00:26:03.403000 UTC,18000,12100
6,2025-06-02 00:26:33.635000 UTC,18000,12000
6,2025-06-02 00:27:03.609000 UTC,18000,12000
6,2025-06-02 00:27:33.721000 UTC,18000,12000
6,2025-06-02 00:28:03.415000 UTC,18000,12000
6,2025-06-02 00:28:33.828000 UTC,18000,12000
6,2025-06-02 00:29:03.973000 UTC,18000,12000
6,2025-06-02 00:29:33.794000 UTC,18000,12100
6,2025-06-02 00:30:03.635000 UTC,18000,12000
6,2025-06-02 00:30:33.668000 UTC,18000,12000
6,2025-06-02 00:31:03.738000 UTC,18000,12000
6,2025-06-02 00:31:33.985000 UTC,18000,12000
6,2025-06-02 00:32:03.898000 UTC,18000,12000
6,2025-06-02 00:32:33.786000 UTC,18000,11300
6,2025-06-02 00:33:03.779000 UTC,18000,12000
